theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,0,1,confirm,1.0,-68.58,-84.58,14.44,611,83.01,68.58,3149,0.194,2.457,0.047,0.0971,20,0.3151,2812,0.9929,1,506,-10.83,1,506,-10.83,1,506,-10.83,1,1009,-2.41,0.5729,41.07,20,677579
80.0,0,-1,fallback,1.0,2.42,-13.58,42.4,456,39.98,4.85,859,0.531,0.432,0.172,0.2944,21,0.3502,777,0.8567,0,-1,,0,-1,,0,-1,,0,-1,,0.594,82.89,21,680728
80.0,0,1,confirm,1.0,-58.16,-74.16,21.81,1740,79.97,58.16,1922,0.905,0.337,0.176,0.0698,21,0.0863,1710,0.7625,1,1444,10.91,0,-1,,0,-1,,0,-1,,0.6835,40.15,21,681587
80.0,0,-1,confirm,1.0,-15.84,-31.84,24.38,375,40.22,20.72,465,0.806,3.238,0.223,0.404,21,0.404,375,0.8303,0,-1,,0,-1,,0,-1,,0,-1,,0.2299,79.8,21,683509
80.0,0,1,confirm,1.0,20.69,4.69,63.28,2656,42.59,37.72,3578,0.742,1.076,0.178,0.3229,22,0.3312,2596,0.9897,1,1789,-13.39,1,1789,-13.39,1,2895,31.64,1,1789,-13.39,0.8303,40.32,21,683974
80.0,0,-1,confirm,1.0,-57.07,-73.07,24.29,654,81.36,57.07,1230,0.532,2.334,0.057,-0.1463,23,0.3146,11,0.9493,1,15,-8.5,1,15,-8.5,1,15,-8.5,1,15,-8.5,0.9088,42.32,22,687552
80.0,0,1,fallback,1.0,156.97,140.97,200.43,8548,43.47,4.83,10057,0.85,2.736,0.255,0.0626,1,0.5083,6288,1.0,1,630,21.73,1,630,21.73,1,630,21.73,1,748,3.62,0.2396,81.56,23,688782
80.0,0,-1,confirm,1.0,16.64,0.64,58.25,1486,41.61,4.76,2834,0.524,1.811,0.197,0.006,2,0.3923,274,0.9808,1,827,19.02,1,827,19.02,1,827,19.02,1,895,26.15,0.2503,42.61,2,698839
80.0,0,1,confirm,1.0,111.93,95.93,153.61,3813,41.68,7.14,4250,0.897,0.464,0.242,0.3799,3,0.8539,3672,1.0,1,7,4.76,1,1199,1.19,1,1199,1.19,1,1227,1.19,0.3734,41.85,2,701673
80.0,0,-1,confirm,1.0,-2.36,-18.36,37.68,7364,40.04,58.88,7677,0.959,0.703,0.189,-0.5228,6,0.0979,1741,0.9881,1,1897,1.18,0,-1,,0,-1,,0,-1,,0.2495,41.05,4,705923
80.0,0,1,confirm,1.0,24.72,8.72,65.93,8658,41.21,31.79,10274,0.843,1.264,0.138,0.3308,8,0.8297,3918,1.0,1,2274,-5.89,1,2274,-5.89,1,2274,-5.89,1,2306,-4.71,0.398,40.19,6,713600
80.0,0,-1,confirm,1.0,1.17,-14.83,42.28,776,41.1,2.35,2809,0.276,2.469,0.213,0.3498,9,0.6727,660,0.9915,1,1588,27.01,1,1588,27.01,1,1588,27.01,1,1590,27.01,0.6438,40.94,9,723874
80.0,0,1,confirm,1.0,8.22,-7.78,49.33,7213,41.11,22.32,8157,0.884,7.694,0.362,0.3893,11,0.5022,3597,0.9946,1,654,-4.7,1,1096,-1.17,1,1096,-1.17,1,1128,2.35,0.2718,41.28,9,726683
80.0,0,-1,confirm,1.0,59.85,43.85,110.32,954,50.46,9.39,1361,0.701,3.393,0.284,0.355,12,0.4877,831,0.9508,0,-1,,0,-1,,0,-1,,0,-1,,0.5318,40.91,12,734840
80.0,0,1,confirm,1.0,1.18,-14.82,43.68,3005,42.5,48.41,3599,0.835,4.821,0.239,0.1271,13,0.4642,1038,0.9897,1,1483,7.08,1,1483,7.08,1,1483,7.08,1,1945,-1.18,0.1753,51.03,12,736201
80.0,0,-1,confirm,1.0,-60.21,-76.21,23.61,160,83.82,60.21,1225,0.131,0.569,0.189,0.1502,13,0.5687,1,0.9389,1,488,-22.43,1,488,-22.43,1,488,-22.43,1,600,-14.17,0.2247,42.32,13,739800
80.0,0,1,fallback,1.0,-43.42,-59.42,1.17,1,44.59,43.42,975,0.001,2.492,0.127,0.0684,13,0.0887,213,0.8102,1,291,-19.95,0,-1,,0,-1,,0,-1,,0.3777,84.01,13,741025
80.0,0,-1,confirm,1.0,-57.75,-73.75,23.57,618,81.32,57.75,2652,0.233,1.07,0.078,0.274,14,0.5199,9,0.9776,1,1330,-20.04,1,1330,-20.04,1,1330,-20.04,1,2078,-30.64,0.058,44.59,14,742000
80.0,0,1,fallback,1.0,-31.64,-47.64,12.89,59,44.53,31.64,336,0.176,1.992,0.166,-0.1434,14,-0.0137,327,0.7362,0,-1,,0,-1,,0,-1,,0,-1,,0.7816,81.51,14,744652
80.0,0,-1,confirm,1.0,11.76,-4.24,54.07,297,42.32,18.81,951,0.312,4.58,0.255,0.2346,15,0.2845,869,0.9553,1,89,-16.46,1,89,-16.46,1,950,16.46,0,-1,,0.2037,44.47,14,744988
80.0,0,1,confirm,1.0,-54.14,-70.14,28.25,1412,82.38,54.14,6675,0.212,3.041,0.102,0.0701,15,0.668,6358,0.993,1,30,-3.53,1,886,14.12,1,886,14.12,1,1144,-4.71,0.3952,42.55,15,745939
80.0,0,-1,fallback,1.0,-40.23,-56.23,11.83,1086,52.06,40.23,1515,0.717,1.286,0.188,0.0897,17,0.3598,21,0.9713,1,621,-11.83,1,621,-11.83,1,621,-11.83,1,699,-17.75,0.644,82.15,17,752614
80.0,0,1,confirm,1.0,122.57,106.57,163.82,250,41.25,-0.0,325,0.769,2.205,0.236,0.1423,17,0.6,0,0.8952,0,-1,,0,-1,,0,-1,,0,-1,,0.2398,52.13,17,754129
80.0,0,-1,confirm,1.0,-96.64,-112.64,-0.0,0,96.64,96.64,909,0.0,0.338,0.166,-0.1291,17,-0.1204,91,0.6217,0,-1,,0,-1,,0,-1,,0,-1,,0.1153,40.58,17,754454
80.0,0,1,fallback,1.0,-24.22,-40.22,16.14,30,40.36,24.22,270,0.111,3.796,0.148,0.2611,17,0.3722,0,0.5004,0,-1,,0,-1,,0,-1,,0,-1,,0.0814,96.64,17,755363
80.0,0,-1,confirm,1.0,-15.03,-31.03,25.43,731,40.46,56.64,1079,0.677,0.257,0.055,-0.1455,18,0.1534,344,0.9272,1,358,-26.59,1,358,-26.59,0,-1,,1,407,-34.68,0.2482,40.29,17,755633
80.0,0,1,confirm,1.0,-49.63,-65.63,30.01,255,79.64,49.63,3401,0.075,1.209,0.172,-0.048,18,0.3903,2700,0.9908,1,445,2.31,1,3281,-30.01,1,3281,-30.01,1,3281,-30.01,0.1713,40.56,18,756712
80.0,0,-1,confirm,1.0,-88.16,-104.16,-0.0,0,88.16,88.16,1308,0.0,2.017,0.276,0.1531,19,0.3107,180,0.9821,1,327,-17.4,1,327,-17.4,1,327,-17.4,0,-1,,0.0406,79.4,19,760113
80.0,0,1,fallback,1.0,-28.75,-44.75,11.5,35,40.24,28.75,846,0.041,3.774,0.195,-0.1184,19,0.0322,53,0.6907,0,-1,,0,-1,,0,-1,,0,-1,,0.6496,88.16,19,761421
80.0,0,-1,confirm,1.0,40.36,24.36,80.72,3498,40.36,1.15,4634,0.755,0.897,0.157,0.2134,20,0.3377,3716,0.9974,1,373,20.76,1,373,20.76,1,983,28.83,1,373,20.76,0.0536,40.2,19,762267
80.0,0,1,confirm,1.0,1.16,-14.84,41.68,698,40.52,2.32,2325,0.3,1.507,0.372,0.5239,21,0.5578,680,0.9969,1,139,-2.32,1,139,-2.32,1,139,-2.32,1,2291,11.58,0.5973,40.69,21,766901
80.0,0,-1,confirm,1.0,32.41,16.41,72.93,12100,40.52,39.36,12969,0.933,3.892,0.261,-0.0765,1,0.5816,7908,1.0,1,600,-16.21,1,2726,-10.42,1,5582,6.95,1,2731,-16.21,0.3936,40.36,21,769226
80.0,0,1,confirm,1.0,15.1,-0.9,55.75,3244,40.65,56.91,4317,0.751,3.743,0.396,0.2786,2,0.4125,3236,1.0,1,182,-6.97,1,182,-6.97,1,182,-6.97,1,184,-6.97,0.5458,40.82,1,782195
80.0,0,-1,confirm,1.0,-76.54,-92.54,4.64,3416,81.18,76.54,7358,0.464,2.729,0.126,-0.0286,3,0.566,2008,0.9972,1,539,-22.03,1,539,-22.03,1,539,-22.03,1,547,-26.67,0.226,40.43,2,786512
80.0,0,1,fallback,1.0,-14.96,-30.96,25.32,1514,40.28,24.17,2482,0.61,2.885,0.22,0.0175,4,0.6083,701,0.9601,1,714,-23.02,1,714,-23.02,1,714,-23.02,1,714,-23.02,0.6344,81.22,4,793870
80.0,0,-1,confirm,1.0,149.84,133.84,191.33,4981,41.49,73.77,5244,0.95,5.735,0.301,0.2102,6,0.5024,4152,0.9633,1,1047,-3.46,1,1047,-3.46,1,1047,-3.46,1,1083,-2.31,0.003,40.18,5,796352
80.0,0,1,confirm,1.0,172.01,156.01,212.97,10448,40.95,22.23,12304,0.849,2.098,0.178,-0.0014,9,0.7763,5798,0.9942,1,551,-2.34,1,551,-2.34,1,4139,15.21,1,688,-9.36,0.2196,42.3,6,801596
80.0,0,-1,confirm,1.0,25.31,9.31,66.72,1273,41.41,17.26,1689,0.754,3.835,0.265,0.2668,10,0.3584,475,0.9473,1,276,-4.6,1,276,-4.6,1,276,-4.6,1,727,1.15,0.0401,40.1,10,813900
80.0,0,1,confirm,1.0,27.68,11.68,68.04,6378,40.36,26.53,6930,0.92,1.029,0.153,-0.0813,12,0.2874,2060,0.9927,1,827,-14.99,1,827,-14.99,1,827,-14.99,1,853,-14.99,0.3807,41.69,10,815589
80.0,0,-1,confirm,1.0,-51.75,-67.75,29.9,5261,81.66,51.75,5540,0.95,2.244,0.102,0.1134,13,0.4438,6,0.9403,1,446,-1.15,1,446,-1.15,1,446,-1.15,1,535,-9.2,0.2244,40.09,12,822519
80.0,0,1,fallback,1.0,-33.18,-49.18,6.86,1,40.05,33.18,272,0.004,0.887,0.025,0.0636,14,0.1993,250,0.6991,0,-1,,0,-1,,0,-1,,0,-1,,0.0965,81.9,14,828059
80.0,0,-1,confirm,1.0,-82.65,-98.65,5.74,11,88.39,82.65,618,0.018,0.518,0.035,-0.1864,14,-0.1782,40,0.4502,0,-1,,0,-1,,0,-1,,0,-1,,0.6043,40.02,14,828331
80.0,0,1,fallback,1.0,77.42,61.42,118.41,303,40.99,3.42,352,0.861,2.223,0.203,0.0682,14,0.4469,36,0.7458,1,339,89.95,1,339,89.95,1,339,89.95,0,-1,,0.1619,88.44,14,828949
80.0,0,-1,confirm,1.0,31.63,15.63,74.57,64,42.93,0.0,139,0.46,0.974,0.05,-0.0108,14,0.0386,2,0.3173,0,-1,,0,-1,,0,-1,,0,-1,,0.0551,40.51,14,829301
80.0,0,1,confirm,1.0,109.94,93.94,151.88,351,41.94,6.8,446,0.787,1.099,0.105,0.0562,14,0.0891,422,0.7528,0,-1,,0,-1,,0,-1,,0,-1,,0.3395,43.26,14,829440
80.0,0,-1,confirm,1.0,-76.23,-92.23,7.85,7,84.08,76.23,127,0.055,0.792,0.05,-0.1351,14,-0.0808,0,0.0137,0,-1,,0,-1,,0,-1,,0,-1,,0.2999,41.31,14,829886
80.0,0,1,fallback,1.0,233.64,217.64,285.94,217,52.29,24.48,222,0.977,3.311,0.264,0.0907,14,0.141,167,0.4412,0,-1,,0,-1,,0,-1,,0,-1,,0.1775,84.15,14,830013
80.0,0,-1,confirm,1.0,13.05,-2.95,54.36,28,41.31,3.26,42,0.667,3.288,0.163,-0.0236,14,-0.0101,37,0.1395,0,-1,,0,-1,,0,-1,,0,-1,,0.0633,50.84,14,830235
80.0,0,1,confirm,1.0,4.35,-11.65,44.63,26,40.28,10.89,36,0.722,1.705,0.189,0.0481,14,0.0607,29,0.095,1,31,6.53,0,-1,,0,-1,,0,-1,,0.0956,41.54,14,830277
80.0,0,-1,confirm,1.0,96.84,80.84,137.11,124,40.26,6.53,142,0.873,0.973,0.072,0.0829,14,0.1015,82,0.5065,0,-1,,0,-1,,0,-1,,0,-1,,0.095,40.1,14,830313
80.0,0,1,confirm,1.0,45.05,29.05,87.9,111,42.85,13.19,131,0.847,1.183,0.119,0.0069,14,0.0356,66,0.6989,0,-1,,0,-1,,0,-1,,0,-1,,0.0613,40.82,14,830455
80.0,0,-1,confirm,1.0,138.92,122.92,181.58,46,42.66,0.0,52,0.885,1.615,0.003,0.0044,14,0.006,44,0.1744,0,-1,,0,-1,,0,-1,,0,-1,,0.281,42.48,14,830586
80.0,0,1,confirm,1.0,8.87,-7.13,49.92,126,41.04,-0.0,154,0.818,0.189,0.002,-0.0057,14,0.0016,0,0.2637,0,-1,,0,-1,,0,-1,,0,-1,,0.0688,43.45,14,830638
80.0,0,-1,confirm,1.0,22.17,6.17,62.06,52,39.9,3.32,71,0.732,0.4,0.117,0.0049,14,0.033,65,0.3202,0,-1,,0,-1,,0,-1,,0,-1,,0.0683,40.84,14,830792
80.0,0,1,confirm,1.0,-71.09,-87.09,10.0,37,81.08,71.09,111,0.333,0.877,0.097,-0.0246,14,0.0885,75,0.3411,1,111,-71.09,0,-1,,0,-1,,0,-1,,0.0002,40.15,14,830863
80.0,0,-1,fallback,1.0,-27.97,-43.97,15.66,4,43.63,27.97,28,0.143,1.155,0.117,-0.003,14,0.0028,3,0.7734,0,-1,,0,-1,,0,-1,,0,-1,,0.1704,81.0,14,830974
80.0,0,1,confirm,1.0,50.2,34.2,92.59,179,42.39,10.04,214,0.836,1.141,0.064,-0.1415,14,0.0194,18,0.3764,0,-1,,0,-1,,0,-1,,0,-1,,0.7579,43.7,14,831002
80.0,0,-1,confirm,1.0,-59.94,-75.94,22.2,18,82.14,59.94,319,0.056,0.857,0.007,0.1483,14,0.1552,22,0.3048,0,-1,,0,-1,,0,-1,,0,-1,,0.3213,42.0,14,831216
80.0,0,1,fallback,1.0,-20.96,-36.96,23.17,209,44.14,23.17,263,0.795,0.712,0.078,0.178,15,0.1788,189,0.4021,0,-1,,0,-1,,0,-1,,0,-1,,0.1676,82.32,14,831535
80.0,0,-1,confirm,1.0,44.23,28.23,84.03,129,39.81,0.0,165,0.782,1.284,0.038,-0.002,15,0.0176,145,0.4473,0,-1,,0,-1,,0,-1,,0,-1,,0.4016,44.03,15,831798
80.0,0,1,confirm,1.0,-42.2,-58.2,38.87,96,81.08,42.2,786,0.122,0.905,0.036,0.0373,15,0.2366,573,0.7912,1,143,2.22,0,-1,,0,-1,,0,-1,,0.1482,40.14,15,831963
80.0,0,-1,fallback,1.0,-8.92,-24.92,36.81,133,45.73,12.27,315,0.422,2.396,0.1,0.1127,15,0.1614,289,0.5138,0,-1,,0,-1,,0,-1,,0,-1,,0.1744,80.76,15,832749
80.0,0,1,confirm,1.0,-53.49,-69.49,26.74,221,80.23,53.49,538,0.411,1.189,0.009,0.016,15,0.0796,363,0.4639,1,440,-25.63,0,-1,,0,-1,,0,-1,,0.1664,45.9,15,833064
80.0,0,-1,fallback,1.0,-19.05,-35.05,36.97,104,56.02,19.05,128,0.812,0.913,0.118,0.2809,15,0.3024,29,0.3918,0,-1,,0,-1,,0,-1,,0,-1,,0.3818,80.02,15,833602
80.0,0,1,confirm,1.0,-83.86,-99.86,0.0,0,83.86,83.86,191,0.0,1.363,0.05,-0.2155,15,-0.1925,106,0.5224,0,-1,,0,-1,,0,-1,,0,-1,,0.0282,56.22,15,833730
80.0,0,-1,fallback,1.0,126.3,110.3,165.76,1079,39.47,18.04,1125,0.959,5.587,0.174,0.3552,15,0.3849,1048,0.7877,1,600,25.94,1,600,25.94,1,600,25.94,0,-1,,0.5224,83.86,15,833921
80.0,0,1,confirm,1.0,52.54,36.54,93.65,1130,41.11,39.97,1231,0.918,0.747,0.119,0.133,16,0.2342,964,0.7582,0,-1,,0,-1,,0,-1,,0,-1,,0.4902,40.13,15,835046
80.0,0,-1,confirm,1.0,-65.89,-81.89,17.04,186,82.94,65.89,1360,0.137,0.495,0.028,-0.1186,16,-0.0485,509,0.5759,0,-1,,0,-1,,0,-1,,0,-1,,0.0141,40.73,16,836277
80.0,0,1,fallback,1.0,-45.15,-61.15,0.0,0,45.15,45.15,113,0.0,0.57,0.116,0.1405,16,0.1988,44,0.4098,0,-1,,0,-1,,0,-1,,0,-1,,0.0605,83.08,16,837637
80.0,0,-1,confirm,1.0,-66.89,-82.89,14.74,74,81.63,66.89,1050,0.07,1.235,0.037,-0.0511,16,0.3083,721,0.7808,0,-1,,0,-1,,0,-1,,0,-1,,0.1684,45.15,16,837750
80.0,0,1,fallback,1.0,-18.02,-34.02,22.53,366,40.55,18.02,703,0.521,2.523,0.116,0.0433,17,0.0433,366,0.5871,0,-1,,0,-1,,0,-1,,0,-1,,0.1787,81.75,17,838800
80.0,0,-1,confirm,1.0,22.57,6.57,63.18,703,40.62,0.0,853,0.824,0.596,0.112,-0.2183,17,0.2125,89,0.6664,1,384,19.18,1,384,19.18,1,384,19.18,1,536,34.98,0.4301,40.45,17,839503
80.0,0,1,confirm,1.0,-74.64,-90.64,9.05,258,83.68,74.64,1809,0.143,1.277,0.058,-0.0179,17,0.1329,0,0.8736,1,202,-6.79,1,202,-6.79,0,-1,,1,325,-12.44,0.1099,40.88,17,840356
80.0,0,-1,fallback,1.0,-26.2,-42.2,14.81,764,41.02,37.6,950,0.804,1.616,0.062,0.2137,18,0.3864,360,0.8624,0,-1,,0,-1,,0,-1,,0,-1,,0.2702,83.61,17,842165
80.0,0,1,confirm,1.0,-63.64,-79.64,15.91,5101,79.55,63.64,5928,0.86,6.99,0.053,0.1598,19,0.61,5713,0.9846,1,915,-40.91,1,915,-40.91,1,2686,-30.68,1,983,-30.68,0.1719,41.08,18,843115
80.0,0,-1,confirm,1.0,-28.59,-44.59,12.58,181,41.17,28.59,1451,0.125,0.721,0.165,-0.2741,19,0.7072,1447,0.9115,1,517,-6.86,1,517,-6.86,1,517,-6.86,1,517,-6.86,0.4095,79.42,19,849043
80.0,0,1,confirm,1.0,-62.72,-78.72,17.11,1060,79.83,62.72,5769,0.184,0.451,0.124,-0.044,20,0.4431,2716,0.9945,1,1482,2.28,1,1955,-13.68,1,1955,-13.68,1,1977,-15.97,0.6108,41.22,20,850494
80.0,0,-1,confirm,1.0,136.56,120.56,176.73,5369,40.17,17.21,5806,0.925,0.88,0.223,0.0501,23,0.57,1078,0.9954,1,2206,74.59,1,2206,74.59,1,2206,74.59,1,2414,65.41,0.826,79.69,21,856263
80.0,0,1,confirm,1.0,72.13,56.13,112.86,9731,40.72,33.74,11088,0.878,1.019,0.096,-0.2371,2,0.4429,8521,0.9888,1,27,-4.65,1,27,-4.65,1,6083,47.7,1,145,-6.98,0.1124,40.89,23,862069
80.0,0,-1,confirm,1.0,11.55,-4.45,51.98,3322,40.43,16.17,4757,0.698,5.941,0.146,0.4992,3,0.7317,2304,0.9968,1,1238,26.57,1,1238,26.57,1,1238,26.57,1,1496,15.02,0.5899,40.27,2,873157
80.0,0,1,confirm,1.0,74.01,58.01,114.49,19739,40.48,75.17,21508,0.918,0.891,0.2,-0.0513,9,0.6931,9680,1.0,1,143,-9.25,1,143,-9.25,1,1761,-26.6,1,582,-17.35,0.8012,40.64,3,877914
80.0,0,-1,confirm,1.0,-72.32,-88.32,9.18,66,81.51,72.32,5081,0.013,1.956,0.163,-0.3061,9,0.24,3737,0.9964,1,1420,-31.0,1,1774,-31.0,1,3874,-19.52,1,2158,-37.88,0.3091,40.02,9,899422
80.0,0,1,fallback,1.0,72.94,56.94,113.97,6136,41.03,2.28,6473,0.948,0.984,0.195,0.0587,12,0.5218,4321,0.9874,1,562,2.28,1,562,2.28,1,1494,19.38,1,600,11.4,0.571,81.58,11,904503
80.0,0,-1,confirm,1.0,-0.0,-16.0,40.73,3179,40.73,18.1,4379,0.726,0.699,0.115,0.1462,13,0.3862,796,0.9983,1,1100,20.37,1,1100,20.37,1,1100,20.37,1,1245,5.66,0.0543,40.57,13,910976
80.0,0,1,confirm,1.0,9.05,-6.95,50.92,3699,41.86,37.34,5343,0.692,0.78,0.177,-0.0568,15,0.2964,3326,0.9833,1,161,-1.13,1,161,-1.13,1,3558,28.29,1,221,-7.92,0.485,40.9,14,915355
80.0,0,-1,confirm,1.0,50.87,34.87,91.57,2398,40.7,6.78,3649,0.657,0.913,0.16,0.0239,16,0.3887,2741,0.9489,1,245,-2.26,1,1915,53.13,1,1915,53.13,1,3550,59.91,0.3094,41.65,15,920698
80.0,0,1,confirm,1.0,-68.17,-84.17,12.5,41,80.67,68.17,1555,0.026,2.959,0.216,0.1308,16,0.363,851,0.9747,1,173,-28.41,1,173,-28.41,1,173,-28.41,1,1132,-61.36,0.394,41.07,16,924347
80.0,0,-1,fallback,1.0,-37.75,-53.75,2.29,145,40.04,37.75,1302,0.111,0.229,0.128,0.6836,17,0.6962,172,0.9815,1,269,-1.14,1,269,-1.14,1,269,-1.14,1,1105,-36.61,0.1225,80.57,17,925902
80.0,0,1,confirm,1.0,51.29,35.29,93.46,14944,42.17,34.19,15450,0.967,8.941,0.343,0.5932,21,0.6619,14917,1.0,1,248,1.14,1,248,1.14,1,248,1.14,1,425,1.14,0.2901,40.05,17,927204
80.0,0,-1,confirm,1.0,28.35,12.35,69.17,10868,40.82,18.14,12346,0.88,5.55,0.258,0.2668,0,0.5128,7137,0.9977,1,183,-17.01,1,183,-17.01,1,900,26.08,1,1882,18.14,0.6425,41.78,21,942654
80.0,0,1,confirm,1.0,-55.72,-71.72,23.88,9611,79.6,55.72,12568,0.765,0.441,0.299,0.0041,3,0.6332,9053,1.0,1,215,-4.55,1,215,-4.55,1,215,-4.55,1,261,-3.41,0.3503,41.11,1,955000
80.0,0,-1,confirm,1.0,-19.44,-35.44,20.58,2696,40.02,25.16,3384,0.797,1.256,0.24,0.0136,5,0.4212,1056,0.9977,1,80,-8.0,1,1122,-11.44,1,1122,-11.44,1,1233,-17.15,0.3508,79.41,4,967568
80.0,0,1,confirm,1.0,-54.78,-70.78,26.25,1863,81.03,54.78,7145,0.261,0.674,0.146,0.4481,6,0.5277,2018,0.9956,1,120,-2.28,1,120,-2.28,1,120,-2.28,1,120,-2.28,0.479,40.11,5,970952
80.0,0,-1,fallback,1.0,-28.69,-44.69,12.62,1375,41.31,28.69,2186,0.629,1.674,0.165,0.2533,8,0.4409,2017,0.9972,1,1610,-3.44,1,1610,-3.44,1,1610,-3.44,1,1641,-5.74,0.7969,80.82,7,978097
80.0,0,1,confirm,1.0,-72.09,-88.09,9.15,1153,81.24,72.09,3665,0.315,3.107,0.161,0.1035,8,0.3455,1710,0.9937,1,323,-3.43,1,685,-9.15,1,685,-9.15,1,1896,1.14,0.1779,41.37,8,980283
80.0,0,-1,fallback,1.0,-40.34,-56.34,-0.0,0,40.34,40.34,865,0.0,5.115,0.215,0.1586,9,0.2965,619,0.995,1,726,-29.97,1,726,-29.97,1,726,-29.97,1,766,-31.12,0.3289,81.17,9,983948
80.0,0,1,confirm,1.0,3.44,-12.56,43.62,3149,40.18,3.44,4635,0.679,6.922,0.257,0.7011,10,0.7182,3123,0.9976,1,686,29.85,1,686,29.85,1,686,29.85,1,1109,35.59,0.0475,40.34,9,984813
80.0,0,-1,confirm,1.0,63.12,47.12,103.28,9627,40.17,16.07,10380,0.927,3.605,0.045,0.1604,13,0.5987,5520,0.9892,1,600,2.3,1,600,2.3,1,600,2.3,1,668,-4.59,0.8008,40.0,10,989448
80.0,0,1,confirm,1.0,-79.69,-95.69,2.31,101,82.0,79.69,3112,0.032,0.372,0.085,0.576,13,0.6175,8,0.9638,1,219,-18.48,1,219,-18.48,1,219,-18.48,1,219,-18.48,0.5345,40.58,13,999828
80.0,0,-1,fallback,1.0,-16.3,-32.3,24.45,214,40.75,16.3,1466,0.146,0.434,0.128,0.3368,14,0.477,508,0.8778,1,656,5.82,1,656,5.82,1,656,5.82,1,674,8.15,0.7903,81.98,14,1002940
80.0,0,1,confirm,1.0,34.87,18.87,75.55,5097,40.68,15.11,6935,0.735,0.724,0.164,-0.3905,16,0.7395,2951,0.9992,1,204,9.3,1,204,9.3,1,204,9.3,1,275,10.46,0.1909,40.84,15,1004406
80.0,0,-1,confirm,1.0,-63.7,-79.7,22.01,5768,85.71,63.7,13173,0.438,0.151,0.102,0.3391,18,0.7146,10348,1.0,1,63,-8.11,1,63,-8.11,1,63,-8.11,1,187,-13.9,0.129,40.37,16,1011341
80.0,0,1,fallback,1.0,-31.07,-47.07,9.21,67,40.28,31.07,1675,0.04,1.685,0.231,0.0935,20,0.2544,1,0.9715,1,166,0.0,1,166,0.0,1,166,0.0,1,912,-13.81,0.7903,85.9,20,1024514
80.0,0,-1,confirm,1.0,-81.97,-97.97,1.15,2,83.12,81.97,789,0.003,1.066,0.159,0.5504,21,0.5504,2,0.9986,1,260,-8.08,1,260,-8.08,1,260,-8.08,1,260,-8.08,0.4654,40.24,21,1026189
80.0,0,1,fallback,1.0,164.89,148.89,206.11,2186,41.22,16.03,2396,0.912,0.313,0.111,0.5054,21,0.7784,0,0.895,1,761,61.83,1,761,61.83,1,761,61.83,1,1192,111.07,0.6585,83.13,21,1026978
80.0,0,-1,confirm,1.0,45.06,29.06,86.74,833,41.68,16.9,893,0.933,1.357,0.138,-0.107,22,-0.0349,863,0.7059,0,-1,,0,-1,,0,-1,,0,-1,,0.5316,40.39,21,1029374
80.0,0,1,confirm,1.0,29.42,13.42,70.16,4806,40.74,33.95,4918,0.977,2.497,0.151,0.0534,23,0.5233,2597,0.9952,1,1372,-12.45,1,1372,-12.45,1,1372,-12.45,1,1792,6.79,0.2387,42.05,22,1030267
80.0,0,-1,confirm,1.0,-15.8,-31.8,24.82,5534,40.62,60.93,6043,0.916,3.937,0.142,0.2838,1,0.6804,525,0.9389,1,1181,-23.69,1,1181,-23.69,1,1181,-23.69,1,1219,-23.69,0.7058,40.45,23,1035185
80.0,0,1,confirm,1.0,9.01,-6.99,49.57,3745,40.55,57.45,4476,0.837,2.793,0.12,0.0725,2,0.6831,1591,0.9966,1,140,-11.27,1,140,-11.27,1,140,-11.27,1,578,-22.53,0.227,40.72,1,1041228
80.0,0,-1,confirm,1.0,2.25,-13.75,42.77,9225,40.52,30.39,10406,0.887,0.512,0.083,0.4875,5,0.7452,9458,0.9716,1,665,-6.75,1,665,-6.75,1,665,-6.75,1,679,-11.25,0.0656,40.35,2,1045704
80.0,0,1,confirm,1.0,-60.79,-76.79,19.14,3897,79.93,60.79,15313,0.254,1.292,0.038,0.1059,6,0.3543,14501,0.982,1,1535,-21.39,1,1535,-21.39,1,2348,-14.63,1,1583,-20.26,0.8781,40.69,5,1056110
80.0,0,-1,confirm,1.0,-22.65,-38.65,18.12,124,40.77,22.65,651,0.19,4.096,0.129,0.5027,9,0.5146,76,0.9388,1,567,-15.86,1,567,-15.86,1,567,-15.86,0,-1,,0.6254,79.78,9,1071423
80.0,0,1,confirm,1.0,61.02,45.02,101.71,4008,40.68,7.91,4502,0.89,8.316,0.183,0.6818,10,0.714,4007,0.9721,1,319,2.26,1,319,2.26,1,1805,20.34,1,319,2.26,0.4996,40.85,9,1072074
80.0,0,-1,confirm,1.0,-81.99,-97.99,1.12,14,83.12,81.99,1020,0.014,1.036,0.062,-0.3489,11,0.0157,964,0.8541,0,-1,,0,-1,,0,-1,,0,-1,,0.844,40.27,11,1076576
