theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
100.0,0,1,confirm,1.0,-79.48,-95.48,21.75,33,101.24,79.48,420,0.079,1.428,0.051,0.1581,19,0.1768,22,0.7915,0,-1,,0,-1,,0,-1,,0,-1,,0.0768,53.84,19,1279312
100.0,0,-1,fallback,1.0,-20.24,-36.24,31.21,25,51.45,20.24,79,0.316,2.797,0.112,-0.0544,19,-0.0478,50,0.2527,0,-1,,0,-1,,0,-1,,0,-1,,0.3848,101.02,19,1279732
100.0,0,1,confirm,1.0,-79.12,-95.12,22.73,83,101.84,79.12,795,0.104,1.013,0.02,0.0344,19,0.197,665,0.7218,1,122,-10.94,0,-1,,0,-1,,0,-1,,0.2449,51.61,19,1279811
100.0,0,-1,fallback,1.0,-41.57,-57.57,9.33,17,50.9,41.57,408,0.042,1.304,0.078,-0.0306,19,-0.0063,51,0.3717,0,-1,,0,-1,,0,-1,,0,-1,,0.3923,101.61,19,1280606
100.0,0,1,confirm,1.0,9.29,-6.71,62.52,2914,53.23,43.09,3151,0.925,2.704,0.227,-0.177,20,0.2538,1252,0.9476,1,483,-29.57,1,483,-29.57,1,1858,-10.14,1,652,-40.55,0.0967,50.95,19,1281014
100.0,0,-1,confirm,1.0,59.93,43.93,110.58,4874,50.65,54.02,5021,0.971,7.422,0.242,-0.0757,22,0.5091,2041,0.9777,1,585,-18.57,1,585,-18.57,1,585,-18.57,1,673,-15.19,0.0062,52.9,20,1284165
100.0,0,1,confirm,1.0,73.03,57.03,123.98,11055,50.95,1.7,13482,0.82,2.568,0.155,0.1205,1,0.4813,7455,0.9929,1,1174,69.63,1,1174,69.63,1,1174,69.63,1,1328,80.67,0.0546,51.21,22,1289186
100.0,0,-1,confirm,1.0,146.69,130.69,196.43,11817,49.74,41.31,15139,0.781,1.61,0.186,-0.0693,5,0.6306,5774,0.9967,1,778,-37.09,1,778,-37.09,1,778,-37.09,1,778,-37.09,0.4073,50.33,1,1302668
100.0,0,1,confirm,1.0,65.88,49.88,117.21,12998,51.33,41.92,14379,0.904,0.8,0.199,0.0713,9,0.6387,8963,0.9955,1,780,-19.68,1,780,-19.68,1,780,-19.68,1,821,-31.66,0.4997,50.74,6,1317807
100.0,0,-1,confirm,1.0,77.35,61.35,127.5,5992,50.15,11.9,8262,0.725,2.341,0.188,-0.0701,11,0.4821,7917,0.9657,1,790,28.05,1,790,28.05,1,790,28.05,1,913,44.2,0.8804,50.74,10,1332186
100.0,0,1,confirm,1.0,-63.39,-79.39,41.12,3938,104.51,63.39,4640,0.849,0.58,0.11,0.3897,13,0.4062,3959,0.9564,1,1407,11.14,1,1407,11.14,1,2861,8.57,1,4360,-6.85,0.03,50.8,12,1340448
100.0,0,-1,fallback,1.0,-15.52,-31.52,35.34,581,50.86,15.52,684,0.849,0.407,0.096,0.0706,13,0.3201,0,0.6779,1,583,31.03,1,583,31.03,1,583,31.03,0,-1,,0.6572,104.08,13,1345088
100.0,0,1,confirm,1.0,15.49,-0.51,69.72,2075,54.23,43.04,2287,0.907,2.373,0.165,0.0726,14,0.1291,2087,0.7728,1,619,-13.77,0,-1,,0,-1,,0,-1,,0.1054,51.04,13,1345772
100.0,0,-1,confirm,1.0,73.91,57.91,123.75,3087,49.85,20.63,3160,0.977,1.175,0.191,0.368,15,0.4598,3024,0.9398,1,253,12.03,1,551,20.63,0,-1,,1,592,2.58,0.1654,53.85,14,1348059
100.0,0,1,confirm,1.0,-96.97,-112.97,3.46,20,100.43,96.97,1034,0.019,0.994,0.062,-0.2377,15,0.2109,1000,0.582,0,-1,,0,-1,,0,-1,,0,-1,,0.2207,50.47,15,1351219
100.0,0,-1,fallback,1.0,40.22,24.22,92.67,997,52.46,15.74,1047,0.952,1.63,0.057,0.0773,15,0.3789,218,0.7466,1,783,54.21,1,783,54.21,1,783,54.21,1,1047,40.22,0.0226,100.4,15,1352253
100.0,0,1,confirm,1.0,-1.76,-17.76,49.16,768,50.91,25.46,1423,0.54,0.217,0.124,-0.0949,16,0.1579,147,0.7345,1,585,19.31,1,585,19.31,0,-1,,1,600,25.46,0.0829,52.95,15,1353300
100.0,0,-1,confirm,1.0,-20.19,-36.19,29.85,10798,50.04,87.8,11718,0.921,2.721,0.07,0.3165,19,0.631,7860,0.9645,1,649,-39.51,1,649,-39.51,1,649,-39.51,1,2415,-79.02,0.1346,50.66,16,1354723
100.0,0,1,confirm,1.0,67.47,51.47,118.29,3655,50.82,14.02,5901,0.619,0.55,0.184,-0.3574,20,0.0181,3238,0.8648,0,-1,,0,-1,,0,-1,,0,-1,,0.5268,50.19,19,1366441
100.0,0,-1,confirm,1.0,9.57,-6.43,60.05,3949,50.48,3.48,4507,0.876,1.876,0.128,0.486,22,0.7282,2433,0.9946,0,-1,,0,-1,,0,-1,,0,-1,,0.316,50.23,21,1372342
100.0,0,1,confirm,1.0,-57.5,-73.5,44.43,12976,101.93,57.5,17263,0.752,2.064,0.153,0.4376,2,0.6925,11827,0.9997,1,8165,13.07,1,8165,13.07,1,8165,13.07,1,8356,6.1,0.582,50.78,22,1376849
100.0,0,-1,fallback,1.0,-9.64,-25.64,40.3,241,49.94,9.64,398,0.606,0.623,0.227,0.0657,3,0.341,1,0.5737,0,-1,,0,-1,,0,-1,,0,-1,,0.5688,101.47,3,1394112
100.0,0,1,confirm,1.0,-68.28,-84.28,33.26,323,101.54,68.28,2388,0.135,0.667,0.141,-0.0114,3,0.2232,2209,0.9237,1,242,14.01,1,242,14.01,1,2350,-41.14,1,732,3.5,0.1336,50.15,3,1394510
100.0,0,-1,fallback,1.0,-36.14,-52.14,14.1,181,50.24,36.14,559,0.324,0.687,0.203,0.2105,4,0.3177,396,0.705,0,-1,,0,-1,,0,-1,,0,-1,,0.0467,101.2,4,1396898
100.0,0,1,confirm,1.0,-85.18,-101.18,14.93,432,100.11,85.18,1359,0.318,0.734,0.144,0.2182,4,0.269,487,0.8915,1,255,-10.54,1,596,-32.49,1,596,-32.49,1,787,-36.88,0.1451,50.31,4,1397457
100.0,0,-1,fallback,1.0,-22.14,-38.14,29.23,1362,51.37,22.14,1976,0.689,1.129,0.1,0.1349,4,0.1977,35,0.8012,1,617,-0.0,1,617,-0.0,0,-1,,1,622,-1.77,0.8611,99.96,4,1398816
100.0,0,1,confirm,1.0,-59.21,-75.21,40.65,3522,99.87,59.21,9023,0.39,3.023,0.183,0.0489,6,0.5978,4770,0.9918,1,543,-11.49,1,543,-11.49,1,543,-11.49,1,600,-11.49,0.3016,51.52,5,1400792
100.0,0,-1,confirm,1.0,-21.34,-37.34,30.23,98,51.56,21.34,1642,0.06,2.402,0.16,0.1086,7,0.2343,18,0.7332,1,172,10.67,1,172,10.67,1,172,10.67,1,833,10.67,0.0956,99.46,7,1409815
100.0,0,1,confirm,1.0,-66.54,-82.54,34.6,2085,101.14,66.54,16996,0.123,0.819,0.189,0.2194,8,0.5768,12772,0.998,1,362,-23.07,1,362,-23.07,1,362,-23.07,1,362,-23.07,0.1063,51.72,8,1411457
100.0,0,-1,fallback,1.0,-50.01,-66.01,0.89,1,50.91,50.01,227,0.004,4.652,0.121,0.1701,12,0.2871,161,0.6929,0,-1,,0,-1,,0,-1,,0,-1,,0.209,100.79,12,1428453
100.0,0,1,confirm,1.0,113.75,97.75,165.29,3308,51.54,-0.0,4204,0.787,4.682,0.285,0.0388,13,0.3109,845,0.9254,1,1449,47.99,1,1449,47.99,1,1449,47.99,1,1696,37.32,0.3651,50.91,12,1428680
100.0,0,-1,confirm,1.0,32.51,16.51,82.59,11035,50.08,29.87,11775,0.937,1.251,0.101,0.3203,17,0.6276,1070,0.9689,1,177,-12.3,1,177,-12.3,1,177,-12.3,1,205,-7.91,0.0721,50.7,14,1432884
100.0,0,1,confirm,1.0,-60.83,-76.83,38.79,1873,99.61,60.83,10981,0.171,2.381,0.066,0.2396,17,0.6571,9197,0.9886,1,574,-22.04,1,574,-22.04,1,574,-22.04,1,663,-16.75,0.7558,50.5,17,1444659
100.0,0,-1,confirm,1.0,-101.11,-117.11,-0.0,0,101.11,101.11,13645,0.0,6.579,0.277,0.5814,20,0.644,12486,0.9866,1,571,-43.46,1,571,-43.46,1,571,-43.46,1,579,-43.46,0.6588,99.23,20,1455640
100.0,0,1,fallback,1.0,-16.68,-32.68,34.24,1613,50.93,16.68,3572,0.452,1.514,0.151,0.22,0,0.4763,1312,0.9628,1,569,-10.54,1,569,-10.54,1,569,-10.54,1,678,-11.41,0.94,101.11,0,1469285
100.0,0,-1,confirm,1.0,-97.63,-113.63,7.92,4243,105.54,97.63,14554,0.292,1.508,0.292,0.1566,2,0.5137,8828,0.9955,1,614,-16.71,1,614,-16.71,1,614,-16.71,1,1794,-42.22,0.4262,50.75,1,1472857
100.0,0,1,fallback,1.0,4.36,-11.64,54.87,228,50.52,-0.0,712,0.32,1.131,0.211,0.2538,5,0.324,609,0.9142,0,-1,,0,-1,,0,-1,,0,-1,,0.6802,105.62,5,1487411
100.0,0,-1,confirm,1.0,69.65,53.65,125.37,31813,55.72,38.31,33813,0.941,0.592,0.201,0.1437,14,0.7716,26819,0.996,1,334,-13.93,1,1877,16.54,1,1877,16.54,1,1949,6.09,0.1326,50.24,5,1488123
100.0,0,1,confirm,1.0,45.59,29.59,96.44,59,50.85,1.75,487,0.121,7.607,0.386,0.1763,14,0.2856,35,0.7158,0,-1,,0,-1,,0,-1,,0,-1,,0.7673,56.43,14,1521936
100.0,0,-1,confirm,1.0,6.98,-9.02,57.6,9758,50.62,82.04,11360,0.859,1.987,0.155,0.2991,17,0.6586,8218,0.9962,1,1030,-6.11,1,1030,-6.11,1,3020,-13.96,1,1030,-6.11,0.2764,50.36,14,1522423
100.0,0,1,confirm,1.0,41.05,25.05,91.7,16274,50.66,46.29,20718,0.786,1.946,0.149,0.2056,22,0.5999,1398,0.9988,1,332,-13.97,1,332,-13.97,1,332,-13.97,1,525,-8.73,0.5881,50.91,18,1533783
100.0,0,-1,confirm,1.0,6.96,-9.04,57.41,21894,50.45,23.48,27801,0.788,1.4,0.233,0.6907,5,0.7742,9141,0.9967,1,42,-3.48,1,42,-3.48,1,1609,7.83,1,109,-13.05,0.7622,50.19,23,1554501
100.0,0,1,confirm,1.0,-10.44,-26.44,40.04,10384,50.48,66.15,12837,0.809,3.067,0.124,-0.0528,10,0.7576,7288,0.9942,1,557,-8.7,1,557,-8.7,1,557,-8.7,1,557,-8.7,0.8796,50.74,7,1582302
100.0,0,-1,confirm,1.0,13.94,-2.06,66.22,4384,52.28,18.3,7818,0.561,0.746,0.148,0.3397,12,0.4759,865,0.9925,1,374,-18.3,1,374,-18.3,1,610,-11.33,1,386,-18.3,0.8024,50.28,11,1595139
100.0,0,1,confirm,1.0,-2.62,-18.62,47.99,8048,50.61,39.26,11647,0.691,1.066,0.119,0.2216,15,0.4019,8884,0.9974,1,600,-19.2,1,600,-19.2,1,600,-19.2,1,1000,-27.05,0.5387,52.63,13,1602957
100.0,0,-1,confirm,1.0,4.36,-11.64,59.35,5612,54.98,12.22,7302,0.769,0.744,0.25,0.4631,18,0.7519,270,0.9939,1,887,13.96,1,887,13.96,1,887,13.96,1,1053,10.47,0.1677,50.36,16,1614604
100.0,0,1,confirm,1.0,-74.22,-90.22,25.32,1834,99.54,74.22,8239,0.223,4.024,0.306,0.3889,19,0.6494,7196,0.996,1,75,-1.75,1,609,3.49,1,609,3.49,1,721,-1.75,0.3212,55.31,18,1621906
100.0,0,-1,confirm,1.0,65.97,49.97,120.51,1253,54.54,28.15,1263,0.992,9.58,0.441,-0.0606,21,0.3772,939,0.9793,1,1250,93.24,1,1250,93.24,1,1250,93.24,1,1259,79.17,0.4249,99.29,20,1630145
100.0,0,1,confirm,1.0,19.48,3.48,69.95,2293,50.47,32.76,3731,0.615,0.21,0.125,-0.1089,21,0.2425,1121,0.9714,1,590,11.51,1,590,11.51,1,1389,41.62,1,657,23.91,0.0667,55.2,21,1631408
100.0,0,-1,confirm,1.0,18.56,2.56,68.94,5105,50.38,30.05,6867,0.743,0.848,0.144,0.4013,23,0.5733,6116,0.9261,1,81,-17.68,1,81,-17.68,1,2317,6.19,1,226,-20.33,0.7977,50.12,22,1635139
100.0,0,1,confirm,1.0,61.98,45.98,113.33,3382,51.35,21.25,3929,0.861,1.512,0.193,-0.1428,1,0.2763,192,0.9534,1,542,-2.66,1,542,-2.66,1,542,-2.66,1,584,3.54,0.5904,50.73,0,1642006
100.0,0,-1,confirm,1.0,-83.6,-99.6,19.36,111,102.96,83.6,698,0.159,0.789,0.215,-0.1015,1,-0.0009,44,0.6338,0,-1,,0,-1,,0,-1,,0,-1,,0.4235,50.78,1,1645935
100.0,0,1,fallback,1.0,3.49,-12.51,54.11,205,50.62,20.07,457,0.449,4.033,0.194,0.0078,1,0.1349,6,0.7726,1,241,35.78,1,241,35.78,0,-1,,0,-1,,0.2785,103.16,1,1646633
100.0,0,-1,confirm,1.0,88.98,72.98,138.71,5423,49.73,2.62,6330,0.857,4.791,0.328,0.096,3,0.1462,2645,0.9828,1,1234,13.09,1,1234,13.09,0,-1,,1,1281,13.96,0.0406,50.34,1,1647090
100.0,0,1,confirm,1.0,-19.36,-35.36,31.69,15279,51.05,68.66,17272,0.885,2.673,0.079,0.3267,7,0.6271,9440,0.9994,1,1673,-22.89,1,1673,-22.89,1,1673,-22.89,1,2008,-34.33,0.1912,50.42,3,1653420
100.0,0,-1,confirm,1.0,-87.31,-103.31,14.99,2070,102.3,87.31,10874,0.19,0.702,0.122,0.0115,8,0.6716,10112,0.9927,1,1667,-10.58,1,1667,-10.58,1,5535,7.06,1,2146,5.29,0.6501,50.89,8,1670692
100.0,0,1,fallback,1.0,83.93,67.93,134.64,6733,50.71,26.23,7266,0.927,1.399,0.174,0.013,12,0.4696,2717,0.9377,1,72,-2.62,1,2418,26.23,1,2418,26.23,1,3978,35.85,0.336,102.46,11,1681566
100.0,0,-1,confirm,1.0,59.82,43.82,110.11,5479,50.29,91.04,6980,0.785,1.505,0.164,-0.0241,14,0.7345,1261,0.9917,1,278,-25.14,1,278,-25.14,1,278,-25.14,1,278,-25.14,0.1915,50.03,13,1688832
100.0,0,1,confirm,1.0,-86.35,-102.35,13.08,1791,99.43,86.35,6145,0.291,3.745,0.104,0.058,15,0.4979,752,0.9565,1,968,-15.7,1,968,-15.7,1,968,-15.7,1,1040,-18.32,0.0693,50.85,15,1695812
100.0,0,-1,confirm,1.0,-17.6,-33.6,32.55,2688,50.15,33.43,3975,0.676,3.354,0.16,0.1032,17,0.3462,2181,0.8938,1,1357,-16.72,1,1357,-16.72,1,2751,23.76,1,1421,-19.36,0.4191,99.3,16,1701957
100.0,0,1,confirm,1.0,-54.45,-70.45,45.67,1482,100.12,54.45,3825,0.387,0.921,0.066,-0.1628,18,0.1856,3175,0.9778,1,186,8.78,1,3188,-0.88,0,-1,,1,3207,-7.9,0.0315,50.31,17,1705932
100.0,0,-1,confirm,1.0,-30.02,-46.02,21.19,3030,51.22,30.02,3979,0.761,3.625,0.24,0.1718,19,0.246,2981,0.9829,1,23,-0.88,1,23,-0.88,1,1316,1.77,1,66,-6.18,0.7594,99.67,18,1709757
100.0,0,1,confirm,1.0,-93.33,-109.33,14.97,91,108.29,93.33,8750,0.01,0.565,0.205,-0.1111,20,0.8087,6702,0.9927,1,515,-17.61,1,515,-17.61,1,2269,-22.89,1,600,-14.09,0.283,51.33,20,1713736
100.0,0,-1,fallback,1.0,-20.44,-36.44,30.22,620,50.66,20.44,1573,0.394,1.568,0.048,-0.1485,22,0.2494,1,0.8081,1,8,17.77,1,8,17.77,1,8,17.77,1,279,7.11,0.714,108.13,22,1722486
100.0,0,1,confirm,1.0,6.21,-9.79,56.76,7634,50.55,9.76,9749,0.783,2.686,0.156,0.2567,1,0.4604,8739,0.9938,1,55,0.0,1,55,0.0,1,55,0.0,1,181,-7.1,0.2291,50.81,22,1724059
100.0,0,-1,confirm,1.0,128.52,112.52,178.16,17137,49.64,21.27,17876,0.959,1.753,0.108,0.1978,6,0.5898,14668,0.9871,1,182,-7.09,1,182,-7.09,1,3479,-2.66,1,499,-0.0,0.7233,50.27,1,1733808
100.0,0,1,confirm,1.0,-73.63,-89.63,33.22,2762,106.85,73.63,6169,0.448,2.768,0.14,-0.0419,7,0.3482,375,0.9742,1,523,-10.77,1,523,-10.77,1,523,-10.77,1,595,-8.08,0.1585,50.54,6,1751684
100.0,0,-1,fallback,1.0,10.85,-5.15,64.22,412,53.37,15.38,497,0.829,2.108,0.131,0.342,8,0.3857,1,0.6886,0,-1,,0,-1,,0,-1,,0,-1,,0.093,106.5,8,1757853
100.0,0,1,confirm,1.0,-21.73,-37.73,28.98,5855,50.71,86.93,8387,0.698,0.899,0.149,-0.2973,10,0.3803,4069,0.9926,1,1530,-39.84,1,1530,-39.84,1,1530,-39.84,1,2091,-19.92,0.5741,53.71,8,1758350
100.0,0,-1,confirm,1.0,-2.72,-18.72,49.01,9934,51.73,75.32,9978,0.996,1.183,0.14,-0.1128,13,0.7642,24,0.9748,1,563,-9.08,1,563,-9.08,1,563,-9.08,1,1803,-43.56,0.6835,50.56,10,1766737
100.0,0,1,confirm,1.0,7.26,-8.74,58.07,2805,50.81,34.48,3287,0.853,1.339,0.129,0.1025,14,0.4775,1801,0.9105,1,862,-22.68,1,862,-22.68,1,862,-22.68,1,884,-31.75,0.2596,51.98,13,1776715
100.0,0,-1,confirm,1.0,45.33,29.33,95.19,4878,49.86,47.14,5482,0.89,3.108,0.12,0.2147,15,0.3379,4825,0.9343,1,509,-5.44,1,509,-5.44,1,2514,51.68,1,615,-29.92,0.4958,50.51,14,1780002
100.0,0,1,confirm,1.0,6.38,-9.62,57.38,1019,51.0,0.91,1454,0.701,0.994,0.123,0.2402,16,0.2901,574,0.9717,1,1441,10.02,1,1441,10.02,1,1441,10.02,0,-1,,0.0515,50.34,15,1785484
100.0,0,-1,confirm,1.0,-75.54,-91.54,25.48,6339,101.03,75.54,20681,0.307,0.389,0.103,-0.1964,18,0.5138,2710,0.9957,1,105,-3.64,1,629,-7.28,1,629,-7.28,1,709,-10.01,0.4802,50.71,16,1786938
100.0,0,1,fallback,1.0,-3.61,-19.61,46.97,570,50.59,3.61,988,0.577,1.659,0.341,0.6847,22,0.7585,405,0.962,0,-1,,0,-1,,0,-1,,0,-1,,0.2794,101.29,22,1807619
100.0,0,-1,confirm,1.0,18.07,2.07,67.78,17795,49.7,63.26,18515,0.961,4.487,0.263,0.4313,3,0.4956,2692,0.9968,1,545,-9.94,1,545,-9.94,1,4425,-18.07,1,545,-9.94,0.5888,50.35,22,1808607
100.0,0,1,confirm,1.0,-86.91,-102.91,13.58,342,100.49,86.91,3175,0.108,0.28,0.334,-0.2607,3,0.1788,1384,0.9583,1,52,-0.91,1,1531,-5.43,0,-1,,1,1568,-6.34,0.9811,50.04,3,1827122
100.0,0,-1,fallback,1.0,-52.97,-68.97,1.83,5,54.79,52.97,449,0.011,5.914,0.246,0.3874,4,0.3928,12,0.504,0,-1,,0,-1,,0,-1,,0,-1,,0.1519,100.35,4,1830297
100.0,0,1,confirm,1.0,4.54,-11.46,55.41,3897,50.87,9.99,8986,0.434,3.442,0.192,0.025,5,0.565,8664,0.9995,1,936,19.08,1,936,19.08,1,936,19.08,1,1051,22.71,0.405,54.8,4,1830746
100.0,0,-1,confirm,1.0,120.77,104.77,171.62,14808,50.85,20.88,16504,0.897,5.064,0.151,0.1229,11,0.5591,8711,0.9878,1,397,-0.0,1,2822,23.61,1,2822,23.61,1,3672,19.07,0.3018,50.59,7,1839732
100.0,0,1,confirm,1.0,77.21,61.21,128.68,739,51.47,-0.0,1070,0.691,4.528,0.399,0.1284,11,0.243,724,0.8734,1,91,1.84,1,91,1.84,1,765,112.13,0,-1,,0.5393,51.74,11,1856236
100.0,0,-1,confirm,1.0,141.37,125.37,190.62,5334,49.25,4.56,5450,0.979,1.017,0.133,0.1774,13,0.5296,3067,0.9116,1,384,28.27,1,384,28.27,1,384,28.27,1,2397,34.66,0.2342,50.82,11,1857306
100.0,0,1,confirm,1.0,10.18,-5.82,61.06,456,50.88,33.31,847,0.538,2.694,0.138,0.2033,13,0.2147,488,0.5853,0,-1,,0,-1,,0,-1,,0,-1,,0.1845,50.21,13,1862756
100.0,0,-1,confirm,1.0,11.09,-4.91,61.0,496,49.91,8.32,626,0.792,0.929,0.097,0.2877,13,0.3315,259,0.795,0,-1,,0,-1,,0,-1,,0,-1,,0.4525,50.57,13,1863603
100.0,0,1,confirm,1.0,-80.5,-96.5,19.43,66,99.93,80.5,4616,0.014,0.612,0.031,-0.2176,13,0.1678,3784,0.7872,1,1753,-48.11,1,1753,-48.11,0,-1,,1,1921,-28.68,0.573,50.21,13,1864229
100.0,0,-1,confirm,1.0,94.21,78.21,144.58,3064,50.37,12.13,3595,0.852,1.421,0.074,-0.0175,15,0.1371,2283,0.805,1,837,6.53,1,2107,90.48,0,-1,,1,2875,118.46,0.0213,99.73,15,1868845
100.0,0,1,confirm,1.0,3.77,-12.23,54.61,1008,50.85,22.6,1941,0.519,1.111,0.109,0.0179,16,0.3401,92,0.772,1,206,1.88,1,206,1.88,1,206,1.88,1,626,14.12,0.1909,51.11,16,1872440
100.0,0,-1,confirm,1.0,46.12,30.12,96.95,732,50.83,2.82,776,0.943,7.158,0.135,0.1465,16,0.4715,440,0.9424,0,-1,,0,-1,,0,-1,,0,-1,,0.0684,50.57,16,1874381
100.0,0,1,confirm,1.0,-74.7,-90.7,34.04,646,108.75,74.7,1950,0.331,0.608,0.046,-0.026,17,0.1229,838,0.6978,1,626,25.53,1,626,25.53,0,-1,,1,979,4.73,0.0846,51.33,16,1875157
100.0,0,-1,fallback,1.0,-50.5,-66.5,-0.0,0,50.5,50.5,116,0.0,2.86,0.129,0.2509,17,0.2611,59,0.8295,0,-1,,0,-1,,0,-1,,0,-1,,0.3664,108.38,17,1877107
100.0,0,1,confirm,1.0,-73.94,-89.94,26.54,77,100.48,73.94,1246,0.062,0.438,0.011,-0.218,17,0.0437,807,0.577,0,-1,,0,-1,,0,-1,,0,-1,,0.8295,50.5,17,1877223
100.0,0,-1,fallback,1.0,-42.98,-58.98,7.64,10,50.62,42.98,113,0.088,2.013,0.119,0.2379,17,0.2457,0,0.274,0,-1,,0,-1,,0,-1,,0,-1,,0.1253,100.22,17,1878469
100.0,0,1,confirm,1.0,130.28,114.28,181.63,2131,51.35,19.97,2671,0.798,0.726,0.171,-0.0315,18,0.2137,1782,0.8449,1,602,-2.85,1,1010,27.58,1,1010,27.58,1,1106,45.64,0.1014,50.65,17,1878582
100.0,0,-1,confirm,1.0,65.71,49.71,116.4,2460,50.69,11.26,3676,0.669,4.065,0.144,0.0022,19,0.161,144,0.8308,1,310,2.82,1,310,2.82,0,-1,,1,319,-0.0,0.5498,50.43,18,1881253
100.0,0,1,confirm,1.0,137.96,121.96,189.93,4484,51.97,35.91,5179,0.866,4.081,0.19,0.0735,20,0.3639,653,0.9668,1,872,-27.4,1,872,-27.4,1,872,-27.4,1,3927,134.18,0.2785,51.29,19,1884929
100.0,0,-1,confirm,1.0,2.8,-13.2,54.06,632,51.26,0.93,1636,0.386,0.788,0.155,0.5363,21,0.5531,623,0.9205,1,22,4.66,1,22,4.66,1,22,4.66,1,1226,20.51,0.0183,51.0,21,1890108
100.0,0,1,confirm,1.0,24.24,8.24,76.45,2031,52.21,18.65,2763,0.735,1.376,0.165,0.1927,22,0.4254,10,0.9684,1,190,-13.05,1,190,-13.05,1,190,-13.05,1,299,-15.85,0.5603,51.54,21,1891744
100.0,0,-1,confirm,1.0,-0.93,-16.93,49.29,3880,50.22,3.72,4269,0.909,1.322,0.027,0.377,23,0.6183,1407,0.9426,1,1709,24.18,1,1709,24.18,1,1709,24.18,1,1885,26.04,0.2952,51.81,22,1894507
100.0,0,1,confirm,1.0,84.63,68.63,135.78,24898,51.15,59.52,31257,0.797,0.883,0.134,-0.4683,6,0.603,13275,0.99,1,123,-13.02,1,123,-13.02,1,774,-2.79,1,1045,-12.09,0.9006,50.47,23,1898776
100.0,0,-1,confirm,1.0,106.97,90.97,158.61,15650,51.64,1.84,15787,0.991,2.118,0.097,0.2576,12,0.6519,8221,0.9921,1,1578,11.07,1,1578,11.07,1,1578,11.07,1,2915,3.69,0.2383,50.46,8,1930033
100.0,0,1,confirm,1.0,10.25,-5.75,61.52,8,51.27,-0.0,41,0.195,6.325,0.278,-0.0166,12,0.0571,2,0.5983,1,7,41.95,0,-1,,0,-1,,0,-1,,0.4762,52.47,12,1945820
100.0,0,-1,confirm,1.0,456.28,440.28,505.63,5023,49.35,33.52,5039,0.997,1.619,0.154,0.0399,13,0.3282,1522,0.9656,1,1009,-12.11,1,1009,-12.11,1,1009,-12.11,1,1057,-14.9,0.1175,50.95,12,1945861
100.0,0,1,confirm,1.0,-82.93,-98.93,17.56,6,100.5,82.93,44,0.136,1.419,0.127,-0.0337,13,-0.0322,2,0.0195,0,-1,,0,-1,,0,-1,,0,-1,,0.1075,51.98,13,1950900
100.0,0,-1,fallback,1.0,-52.14,-68.14,3.94,1,56.08,52.14,19,0.053,1.249,0.158,0.0349,13,0.0414,19,0.0499,0,-1,,0,-1,,0,-1,,0,-1,,0.022,100.32,13,1950944
100.0,0,1,confirm,1.0,-73.41,-89.41,27.41,21,100.81,73.41,127,0.165,1.326,0.105,-0.0589,13,-0.0243,124,0.2409,0,-1,,0,-1,,0,-1,,0,-1,,0.0,56.1,13,1950963
100.0,0,-1,fallback,1.0,-30.57,-46.57,19.72,69,50.29,32.54,112,0.616,0.663,0.12,0.0128,13,0.0288,1,0.0173,0,-1,,0,-1,,0,-1,,0,-1,,0.0362,100.54,13,1951090
100.0,0,1,confirm,1.0,81.59,65.59,132.7,197,51.12,-0.0,278,0.709,0.446,0.002,0.0429,14,0.0521,271,0.3046,0,-1,,0,-1,,0,-1,,0,-1,,0.1337,50.39,14,1951202
100.0,0,-1,confirm,1.0,-93.6,-109.6,7.8,8,101.4,93.6,198,0.04,0.539,0.017,-0.0417,14,0.0163,135,0.4971,0,-1,,0,-1,,0,-1,,0,-1,,0.1911,50.45,14,1951480
100.0,0,1,fallback,1.0,26.08,10.08,79.21,151,53.13,21.25,393,0.384,0.756,0.124,0.0014,14,0.0267,13,0.5587,0,-1,,0,-1,,0,-1,,0,-1,,0.4081,101.48,14,1951678
100.0,0,-1,confirm,1.0,41.43,25.43,93.46,149,52.03,9.63,173,0.861,0.984,0.015,-0.1207,14,0.0275,2,0.1606,0,-1,,0,-1,,0,-1,,0,-1,,0.4978,52.71,14,1952071
100.0,0,1,confirm,1.0,32.89,16.89,84.17,255,51.28,42.57,354,0.72,1.568,0.006,0.0302,14,0.1171,7,0.3616,1,130,-19.35,1,130,-19.35,0,-1,,0,-1,,0.113,52.52,14,1952244
100.0,0,-1,confirm,1.0,15.43,-0.57,65.57,526,50.14,13.5,562,0.936,1.067,0.088,-0.2158,14,-0.0364,29,0.0368,0,-1,,0,-1,,0,-1,,0,-1,,0.2532,50.85,14,1952598
100.0,0,1,confirm,1.0,82.09,66.09,134.25,60,52.15,11.59,88,0.682,4.518,0.093,0.2588,14,0.2749,17,0.4433,0,-1,,0,-1,,0,-1,,0,-1,,0.2985,50.48,14,1953160
